Curs,Tipus d'estudi,Tipus d'universitat,Universitat,Tipus de centre,Nacionalitat,Sexe,Comarca del centre,Nou accés,Matrícula,Matrícula ETC,Titulats
2021,grau,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,DONA,Tarragonès,1315,5240,4954.3,951
2021,grau,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,HOME,Baix Camp,334,1308,1212.5,208
2021,grau,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,HOME,Tarragonès,788,3228,2887.1,453
2021,grau,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,DONA,Baix Camp,37,165,159.6,18
2021,grau,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,DONA,Tarragonès,80,329,307.9,48
2021,grau,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,HOME,Baix Camp,22,88,79.6,15
2021,grau,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,HOME,Tarragonès,73,182,166.5,13
2021,màster universitari,NO PRESENCIAL,UOC,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,*,7,4.5,0
2021,màster universitari,NO PRESENCIAL,UOC,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,*,21,10.9,0
2021,màster universitari,NO PRESENCIAL,UOC,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,11,21,13.7,*
2021,màster universitari,NO PRESENCIAL,UOC,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,10,32,18.6,*
2021,màster universitari,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,5369,12268,5012.3,3833
2021,màster universitari,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,3427,8212,3408.2,2265
2021,màster universitari,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,533,1240,474.9,319
2021,màster universitari,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,394,976,366.6,252
2021,màster universitari,PRIVADA,UAO,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,125,192,147.4,120
2021,màster universitari,PRIVADA,UAO,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,92,129,99.6,91
2021,màster universitari,PRIVADA,UAO,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,17,31,20.9,20
2021,màster universitari,PRIVADA,UAO,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,29,51,38.7,25
2021,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,70,97,81.5,82
2021,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,85,100,93.8,89
2021,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,39,54,42.4,34
2021,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,36,38,36.9,28
2021,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,90,110,93.2,95
2021,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,36,50,43.5,37
2021,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,42,74,48.9,56
2021,màster universitari,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,17,28,23.3,19
2021,màster universitari,PRIVADA,URL,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,440,752,544.1,410
2021,màster universitari,PRIVADA,URL,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,464,810,564.5,413
2021,màster universitari,PRIVADA,URL,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,547,709,613.6,435
2021,màster universitari,PRIVADA,URL,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,687,994,805.1,660
2021,màster universitari,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,8,8,8.0,7
2021,màster universitari,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,20,20,20.0,19
2021,màster universitari,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,102,102,102.0,102
2021,màster universitari,PRIVADA,UVIC-UCC,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,105,105,105.0,105
2021,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Bages,14,15,13.5,13
2021,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,5,5,5.0,5
2021,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Osona,193,268,201.6,166
2021,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Bages,18,18,18.0,17
2021,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,*,*,3.0,*
2021,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Osona,73,94,79.2,65
2021,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Bages,*,*,1.0,*
2021,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,*,*,2.0,*
2021,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Osona,44,62,38.9,28
2021,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Bages,*,*,2.1,*
2021,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,*,*,2.0,*
2021,màster universitari,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Osona,13,19,13.6,13
2021,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,20,31,23.2,25
2021,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Berguedà,18,19,18.0,17
2021,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,126,170,143.2,123
2021,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,10,16,11.1,11
2021,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Berguedà,9,10,8.9,9
2021,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,98,144,126.3,90
2021,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,19,34,24.4,29
2021,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Berguedà,12,12,12.0,12
2021,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,117,153,136.2,114
2021,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,5,14,9.7,13
2021,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Berguedà,*,*,1.0,*
2021,màster universitari,PÚBLICA,UAB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,76,95,83.0,70
2021,màster universitari,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,991,1248,1061.3,897
2021,màster universitari,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,675,835,714.2,599
2021,màster universitari,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,477,567,479.6,387
2021,màster universitari,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,283,347,281.2,213
2021,màster universitari,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,82,150,105.7,99
2021,màster universitari,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,6,6,6.0,0
2021,màster universitari,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,53,136,87.4,98
2021,màster universitari,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,8,8,8.0,0
2021,màster universitari,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,106,342,207.0,204
2021,màster universitari,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,*,*,1.0,0
2021,màster universitari,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,69,482,244.4,289
2021,màster universitari,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,*,*,4.0,0
2021,màster universitari,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,1541,2368,1778.1,1307
2021,màster universitari,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,969,1431,1112.4,857
2021,màster universitari,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,683,939,738.8,481
2021,màster universitari,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,379,506,421.7,264
2021,màster universitari,PÚBLICA,UdG,Adscrit,NACIONALITAT ESPANYOLA,DONA,Gironès,5,5,5.0,5
2021,màster universitari,PÚBLICA,UdG,Adscrit,NACIONALITAT ESPANYOLA,HOME,Gironès,30,30,27.2,23
2021,màster universitari,PÚBLICA,UdG,Adscrit,NACIONALITAT ESTRANGERA,HOME,Gironès,*,*,2.0,*
2021,màster universitari,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,DONA,Gironès,252,360,286.2,241
2021,màster universitari,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,HOME,Gironès,199,280,242.1,173
2021,màster universitari,PÚBLICA,UdG,Integrat,NACIONALITAT ESTRANGERA,DONA,Gironès,90,128,113.8,57
2021,màster universitari,PÚBLICA,UdG,Integrat,NACIONALITAT ESTRANGERA,HOME,Gironès,72,116,96.8,56
2021,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,6,6,6.0,6
2021,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,DONA,Fora de Catalunya,*,*,0.0,*
2021,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,DONA,Segrià,14,18,12.1,7
2021,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,5,5,5.0,*
2021,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,HOME,Fora de Catalunya,*,*,0.0,*
2021,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESPANYOLA,HOME,Segrià,45,60,37.0,27
2021,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,31,31,31.0,27
2021,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESTRANGERA,DONA,Fora de Catalunya,8,11,0.1,9
2021,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESTRANGERA,DONA,Segrià,*,11,5.1,7
2021,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,56,56,56.0,47
2021,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESTRANGERA,HOME,Fora de Catalunya,8,8,0.1,7
2021,màster universitari,PÚBLICA,UdL,Adscrit,NACIONALITAT ESTRANGERA,HOME,Segrià,*,20,10.6,9
2021,màster universitari,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,DONA,Segrià,236,406,278.5,208
2021,màster universitari,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,HOME,Segrià,194,351,251.8,174
2021,màster universitari,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,DONA,Segrià,44,79,50.2,39
2021,màster universitari,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,HOME,Segrià,57,90,55.1,38
2021,màster universitari,PÚBLICA,UPC,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,33,37,35.8,36
2021,màster universitari,PÚBLICA,UPC,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,28,31,30.0,30
2021,màster universitari,PÚBLICA,UPC,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,366,378,389.1,351
2021,màster universitari,PÚBLICA,UPC,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,249,262,262.8,245
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,DONA,Bages,*,5,2.5,0
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,DONA,Baix Llobregat,*,*,1.5,0
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,433,779,587.3,329
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,DONA,Garraf,*,*,1.8,*
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,157,291,196.5,123
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Bages,15,23,14.5,5
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Baix Llobregat,16,25,18.3,15
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,908,2093,1489.0,803
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Garraf,11,19,13.8,6
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,308,737,523.0,224
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Bages,5,9,3.9,*
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Baix Llobregat,*,5,2.8,*
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,239,376,288.9,134
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Garraf,*,*,0.5,0
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,29,42,34.5,28
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Bages,15,19,10.1,*
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Baix Llobregat,9,22,10.9,9
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,409,673,506.1,215
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Garraf,6,9,7.3,*
2021,màster universitari,PÚBLICA,UPC,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,37,63,46.9,28
2021,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,385,710,480.5,397
2021,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESPANYOLA,DONA,Maresme,15,16,9.9,5
2021,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,316,556,367.7,322
2021,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESPANYOLA,HOME,Maresme,13,15,13.3,10
2021,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,459,655,473.2,386
2021,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESTRANGERA,DONA,Maresme,17,27,17.8,27
2021,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,413,599,428.3,345
2021,màster universitari,PÚBLICA,UPF,Adscrit,NACIONALITAT ESTRANGERA,HOME,Maresme,24,31,24.5,27
2021,màster universitari,PÚBLICA,UPF,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,387,524,422.0,349
2021,màster universitari,PÚBLICA,UPF,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,209,295,243.1,185
2021,màster universitari,PÚBLICA,UPF,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,284,362,307.4,237
2021,màster universitari,PÚBLICA,UPF,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,162,207,165.5,124
2021,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,DONA,Baix Camp,37,45,35.0,30
2021,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,DONA,Tarragonès,487,735,535.2,403
2021,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,HOME,Baix Camp,14,18,11.8,5
2021,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESPANYOLA,HOME,Tarragonès,337,588,390.4,270
2021,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,DONA,Baix Camp,25,31,24.6,19
2021,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,DONA,Tarragonès,172,246,211.4,134
2021,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,HOME,Baix Camp,25,28,19.3,14
2021,màster universitari,PÚBLICA,URV,Integrat,NACIONALITAT ESTRANGERA,HOME,Tarragonès,137,218,161.6,79
2022,doctorat,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,25,83,na,6
2022,doctorat,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,21,114,na,10
2022,doctorat,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,37,72,na,8
2022,doctorat,NO PRESENCIAL,UOC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,30,52,na,6
2022,doctorat,PRIVADA,UAO,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,10,21,na,*
2022,doctorat,PRIVADA,UAO,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,6,25,na,*
2022,doctorat,PRIVADA,UAO,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,*,6,na,*
2022,doctorat,PRIVADA,UAO,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,8,17,na,*
2022,doctorat,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,28,147,na,19
2022,doctorat,PRIVADA,UIC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,31,113,na,11
2022,doctorat,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,18,63,na,5
2022,doctorat,PRIVADA,UIC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,20,70,na,*
2022,doctorat,PRIVADA,URL,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,33,170,na,18
2022,doctorat,PRIVADA,URL,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,45,181,na,23
2022,doctorat,PRIVADA,URL,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,25,88,na,12
2022,doctorat,PRIVADA,URL,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,23,62,na,9
2022,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,*,9,na,*
2022,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Gironès,*,9,na,*
2022,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Osona,36,162,na,16
2022,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,0,*,na,0
2022,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,0,*,na,0
2022,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Gironès,*,15,na,*
2022,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESPANYOLA,HOME,Osona,16,97,na,17
2022,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,0,*,na,*
2022,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Osona,12,32,na,*
2022,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,*,*,na,0
2022,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,*,*,na,0
2022,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Gironès,*,*,na,0
2022,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Osona,*,16,na,0
2022,doctorat,PRIVADA,UVIC-UCC,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,0,*,na,*
2022,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,5,39,na,*
2022,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,DONA,Tarragonès,*,*,na,0
2022,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,282,1573,na,232
2022,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,*,13,na,*
2022,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,HOME,Tarragonès,0,*,na,0
2022,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,229,1258,na,197
2022,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,6,32,na,7
2022,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,DONA,Tarragonès,*,*,na,0
2022,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,190,905,na,140
2022,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,*,11,na,5
2022,doctorat,PÚBLICA,UAB,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,161,743,na,113
2022,doctorat,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,DONA,Barcelonès,0,18,na,*
2022,doctorat,PÚBLICA,UB,Adscrit,NACIONALITAT ESPANYOLA,HOME,Barcelonès,8,44,na,5
2022,doctorat,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,DONA,Barcelonès,*,*,na,0
2022,doctorat,PÚBLICA,UB,Adscrit,NACIONALITAT ESTRANGERA,HOME,Barcelonès,*,*,na,0
2022,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,395,2003,na,266
2022,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,*,13,na,0
2022,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,297,1512,na,232
2022,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,*,8,na,0
2022,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,208,1005,na,122
2022,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,0,9,na,*
2022,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,159,793,na,119
2022,doctorat,PÚBLICA,UB,Integrat,NACIONALITAT ESTRANGERA,HOME,Vallès Occidental,0,*,na,*
2022,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,DONA,Barcelonès,*,13,na,*
2022,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,DONA,Gironès,55,291,na,38
2022,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,*,*,na,0
2022,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,HOME,Gironès,47,269,na,37
2022,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,*,*,na,*
2022,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,*,10,na,*
2022,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESTRANGERA,DONA,Gironès,31,130,na,*
2022,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,*,5,na,0
2022,doctorat,PÚBLICA,UdG,Integrat,NACIONALITAT ESTRANGERA,HOME,Gironès,29,140,na,15
2022,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,DONA,Osona,*,24,na,*
2022,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,DONA,Segrià,58,287,na,42
2022,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,DONA,Tarragonès,0,*,na,0
2022,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,DONA,Vallès Occidental,*,*,na,0
2022,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,HOME,Barcelonès,0,*,na,*
2022,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,HOME,Osona,*,9,na,*
2022,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,HOME,Segrià,33,207,na,26
2022,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,HOME,Tarragonès,0,*,na,0
2022,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESPANYOLA,HOME,Vallès Occidental,0,*,na,0
2022,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,DONA,Barcelonès,0,*,na,0
2022,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,DONA,Osona,0,*,na,*
2022,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,DONA,Segrià,17,103,na,12
2022,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,DONA,Tarragonès,0,*,na,0
2022,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,DONA,Vallès Occidental,0,*,na,0
2022,doctorat,PÚBLICA,UdL,Integrat,NACIONALITAT ESTRANGERA,HOME,Barcelonès,0,*,na,0
